Product ID,SKU,Name,Product URL,Price,Thumbnail URL,Search Keywords,Description,Category,Brand,Color,Color|Family,Size,Season,Inventory+Count,Faset|attributes
1028CAM,1028CAM,YASMIN LARGE SATCHEL CAMEL,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1028CAM&color=17200,348,https://devbr4wam.fdm4.com/prodimg/thumb/1028CAM.jpg,1028CAM   YASMIN LARGE SATCHEL CAMEL   Handbags   Vince Camuto   Trend-right and perfectly bold for spring  meet the Yasmin Large Satchel from Vince Camuto The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front  and rounded shoulder straps Interior has a zippered pocket and three open pockets 18 inch length  14 inch height  45 inch width   1 Size   ALL Sizes   CAMEL   Browns,Trend-right and perfectly bold for spring  meet the Yasmin Large Satchel from Vince Camuto. The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front  and rounded shoulder straps. Interior has a zippered pocket and three open pockets. 18 inch length  14 inch height  4.5 inch width.  ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,CAMEL,Browns,1 Size,S12,1073,Brand|Category
1029BLK,1029BLK,KRISTEN CROSS BODY BAG BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1029BLK&color=17001,198,https://devbr4wam.fdm4.com/prodimg/thumb/1029BLK.jpg,1029BLK   KRISTEN CROSS BODY BAG BLACK   Handbags   Vince Camuto   For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease Magnetic snap closure  Interior has a zippered pocket and three open pockets 75 inch length  175 inch width  6 inch height   1 Size   ALL Sizes   BLACK   Black,"For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease. Magnetic snap closure  Interior has a zippered pocket and three open pockets. 7.5 inch length  1.75 inch width  6 inch height. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,S12,1776,Brand|Category
1029BLU,1029BLU,KRISTEN CROSS BODY BAG BLUE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1029BLU&color=17400,218,https://devbr4wam.fdm4.com/prodimg/thumb/1029BLU.jpg,1029BLU   KRISTEN CROSS BODY BAG BLUE   Handbags   Vince Camuto   For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease Magnetic snap closure  Interior has a zippered pocket and three open pockets 75 inch length  175 inch width  6 inch height   1 Size   ALL Sizes   BLUE   Blue,"For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease. Magnetic snap closure  Interior has a zippered pocket and three open pockets. 7.5 inch length  1.75 inch width  6 inch height. 

",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLUE,Blue,1 Size,S12,160,Brand|Category
1029BRN,1029BRN,KRISTEN CROSS BODY BAG BROWN,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1029BRN&color=17240,218,https://devbr4wam.fdm4.com/prodimg/thumb/1029BRN.jpg,1029BRN   KRISTEN CROSS BODY BAG BROWN   Handbags   Vince Camuto   For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease Magnetic snap closure  Interior has a zippered pocket and three open pockets 75 inch length  175 inch width  6 inch height   1 Size   ALL Sizes   BROWN   Browns,For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease. Magnetic snap closure  Interior has a zippered pocket and three open pockets. 7.5 inch length  1.75 inch width  6 inch height. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,BROWN,Browns,1 Size,S12,1015,Brand|Category
1029GLD,1029GLD,KRISTEN CROSS BODY BAG SNAKE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1029GLD&color=MR710,218,https://devbr4wam.fdm4.com/prodimg/thumb/1029GLD.jpg,1029GLD   KRISTEN CROSS BODY BAG SNAKE   Handbags   Vince Camuto   For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease Magnetic snap closure  Interior has a zippered pocket and three open pockets 75 inch length  175 inch width  6 inch height   1 Size   ALL Sizes   Gold   GOLD,"For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease. Magnetic snap closure  Interior has a zippered pocket and three open pockets. 7.5 inch length  1.75 inch width  6 inch height. <br>
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,Gold,GOLD,1 Size,S12,1230,Brand|Category
1029GRP,1029GRP,KRISTEN CROSS BODY GRAPEFRUIT,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1029GRP&color=17800,198,https://devbr4wam.fdm4.com/prodimg/thumb/1029GRP.jpg,1029GRP   KRISTEN CROSS BODY GRAPEFRUIT   Handbags   Vince Camuto   For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease Magnetic snap closure  Interior has a zippered pocket and three open pockets 75 inch length  175 inch width  6 inch height   1 Size   ALL Sizes   GRAPEFRUIT   ORANGE,For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease. Magnetic snap closure  Interior has a zippered pocket and three open pockets. 7.5 inch length  1.75 inch width  6 inch height. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,GRAPEFRUIT,ORANGE,1 Size,S12,1826,Brand|Category
1029JAD,1029JAD,KRISTEN CROSS BODY BAG JADE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1029JAD&color=17340,198,https://devbr4wam.fdm4.com/prodimg/thumb/1029JAD.jpg,1029JAD   KRISTEN CROSS BODY BAG JADE   Handbags   Vince Camuto   For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease Magnetic snap closure  Interior has a zippered pocket and three open pockets 75 inch length  175 inch width  6 inch height   1 Size   ALL Sizes   JADE   GREEN,For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease. Magnetic snap closure  Interior has a zippered pocket and three open pockets. 7.5 inch length  1.75 inch width  6 inch height. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,JADE,GREEN,1 Size,S12,1854,Brand|Category
1029MRB,1029MRB,KRISTEN SHOULDER BAG MARBLE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1029MRB&color=MO001,198,https://devbr4wam.fdm4.com/prodimg/thumb/1029MRB.jpg,1029MRB   KRISTEN SHOULDER BAG MARBLE   Handbags   Vince Camuto   For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease Magnetic snap closure  Interior has a zippered pocket and three open pockets 75 inch length  175 inch width  6 inch height   1 Size   ALL Sizes   BLACK   Black,"For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease. Magnetic snap closure  Interior has a zippered pocket and three open pockets. 7.5 inch length  1.75 inch width  6 inch height. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,S12,1781,Brand|Category
1029YEL,1029YEL,KRISTEN CROSS BODY BAG YELLOW,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1029YEL&color=17700,198,https://devbr4wam.fdm4.com/prodimg/thumb/1029YEL.jpg,1029YEL   KRISTEN CROSS BODY BAG YELLOW   Handbags   Vince Camuto   For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease Magnetic snap closure  Interior has a zippered pocket and three open pockets 75 inch length  175 inch width  6 inch height   1 Size   ALL Sizes   YELLOW   YELLOW,"For a luxe spin on the utilitarian crossbody style  we adore the Kristen bag from Vince Camuto. This boxy leather silhouette has a foldover flap front that closes with a sleek metal VC logo lion  a short handle at the top  and a detachable  adjustable crossbody strap for hands-free ease. Magnetic snap closure  Interior has a zippered pocket and three open pockets. 7.5 inch length  1.75 inch width  6 inch height. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,YELLOW,YELLOW,1 Size,S12,893,Brand|Category
1031GLD,1031GLD,GEORGE HOBO GOLD SNAKE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1031GLD&color=17710,250,https://devbr4wam.fdm4.com/prodimg/thumb/1031GLD.jpg,1031GLD   GEORGE HOBO GOLD SNAKE   Handbags   Vince Camuto   An edgy fusion of textures lends a polished feel to the George Hobo from Vince Camuto The softly rounded shape has a pocketed center area with a subtle glossy finish Magnetic snap closure Interior has a zippered pocket and three open pockets 17 inch length  13 inch height  35 inch width   1 Size   ALL Sizes   GOLD COMBO   GOLD,"An edgy fusion of textures lends a polished feel to the George Hobo from Vince Camuto. The softly rounded shape has a pocketed center area with a subtle glossy finish. Magnetic snap closure. Interior has a zippered pocket and three open pockets. 17 inch length  13 inch height  3.5 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,GOLD|COMBO,GOLD,1 Size,S12,720,Brand|Category
1032BLK,1032BLK,LOUISE SATCHEL BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1032BLK&color=17001,325,https://devbr4wam.fdm4.com/prodimg/thumb/1032BLK.jpg,1032BLK   LOUISE SATCHEL BLACK   Handbags   Vince Camuto   Bold  graphic  and striking  the Louise Satchel from Vince Camuto is a wholly chic essential The boxy satchel silhouette in soft leather has an exterior zip pocket and pairs perfectly with the geometric metal ornaments and buckles in parallel rows on the front Zipper closure Slip pocket at back  Interior has a zippered pocket and three open pockets 20 inch length  11 5 inch height  625 inch width   1 Size   ALL Sizes   BLACK   Black,Bold  graphic  and striking  the Louise Satchel from Vince Camuto is a wholly chic essential. The boxy satchel silhouette in soft leather has an exterior zip pocket and pairs perfectly with the geometric metal ornaments and buckles in parallel rows on the front. Zipper closure. Slip pocket at back  Interior has a zippered pocket and three open pockets. 20 inch length  11/5 inch height  6.25 inch width. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,S12,361,Brand|Category
1032CAM,1032CAM,LOUISE SATCHEL CAMEL,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1032CAM&color=17200,325,https://devbr4wam.fdm4.com/prodimg/thumb/1032CAM.jpg,1032CAM   LOUISE SATCHEL CAMEL   Handbags   Vince Camuto   Bold  graphic  and striking  the Louise Satchel from Vince Camuto is a wholly chic essential The boxy satchel silhouette in soft leather has an exterior zip pocket and pairs perfectly with the geometric metal ornaments and buckles in parallel rows on the front Zipper closure Slip pocket at back  Interior has a zippered pocket and three open pockets 20 inch length  11 5 inch height  625 inch width   1 Size   ALL Sizes   CAMEL   Browns,Bold  graphic  and striking  the Louise Satchel from Vince Camuto is a wholly chic essential. The boxy satchel silhouette in soft leather has an exterior zip pocket and pairs perfectly with the geometric metal ornaments and buckles in parallel rows on the front. Zipper closure. Slip pocket at back  Interior has a zippered pocket and three open pockets. 20 inch length  11/5 inch height  6.25 inch width. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,CAMEL,Browns,1 Size,S12,894,Brand|Category
1035BLK,1035BLK,CHRISTINA HOBO BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1035BLK&color=17001,248,https://devbr4wam.fdm4.com/prodimg/thumb/1035BLK.jpg,1035BLK   CHRISTINA HOBO BLACK   Handbags   Vince Camuto   A graceful fusion of textures lends a polished feel to the Cristina Hobo from Vince Camuto The softly rounded shape has a pleated center area with a subtle glossy finish  and we added a leather and chain handle for a delicate edge Magnetic snap closure Interior has a zippered pocket and three open pockets 17 inch length  13 inch height  35 inch width   1 Size   ALL Sizes   BLACK   Black,"A graceful fusion of textures lends a polished feel to the Cristina Hobo from Vince Camuto. The softly rounded shape has a pleated center area with a subtle glossy finish  and we added a leather and chain handle for a delicate edge. Magnetic snap closure. Interior has a zippered pocket and three open pockets. 17 inch length  13 inch height  3.5 inch width. 

",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,S12,1191,Brand|Category
1035CHM,1035CHM,CHRISTINA HOBO CHAMPAGNE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1035CHM&color=17200,248,https://devbr4wam.fdm4.com/prodimg/thumb/1035CHM.jpg,1035CHM   CHRISTINA HOBO CHAMPAGNE   Handbags   Vince Camuto   A graceful fusion of textures lends a polished feel to the Cristina Hobo from Vince Camuto The softly rounded shape has a pleated center area with a subtle glossy finish  and we added a leather and chain handle for a delicate edge Magnetic snap closure Interior has a zippered pocket and three open pockets 17 inch length  13 inch height  35 inch width   1 Size   ALL Sizes   CAMEL   Browns,"A graceful fusion of textures lends a polished feel to the Cristina Hobo from Vince Camuto. The softly rounded shape has a pleated center area with a subtle glossy finish  and we added a leather and chain handle for a delicate edge. Magnetic snap closure. Interior has a zippered pocket and three open pockets. 17 inch length  13 inch height  3.5 inch width. 

",Brand/Vince Camuto | Category/Handbags,Vince Camuto,CAMEL,Browns,1 Size,S12,469,Brand|Category
1035HAZ,1035HAZ,CHRISTINA HOBO HAZE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1035HAZ&color=17050,248,https://devbr4wam.fdm4.com/prodimg/thumb/1035HAZ.jpg,1035HAZ   CHRISTINA HOBO HAZE   Handbags   Vince Camuto   A graceful fusion of textures lends a polished feel to the Cristina Hobo from Vince Camuto The softly rounded shape has a pleated center area with a subtle glossy finish  and we added a leather and chain handle for a delicate edge Magnetic snap closure Interior has a zippered pocket and three open pockets 17 inch length  13 inch height  35 inch width   1 Size   ALL Sizes   HAZE   LTGREY,"A graceful fusion of textures lends a polished feel to the Cristina Hobo from Vince Camuto. The softly rounded shape has a pleated center area with a subtle glossy finish  and we added a leather and chain handle for a delicate edge. Magnetic snap closure. Interior has a zippered pocket and three open pockets. 17 inch length  13 inch height  3.5 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,HAZE,LTGREY,1 Size,S12,1264,Brand|Category
1040LIZ,1040LIZ,DYLAN SMALL TOTE LIZARD,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1040LIZ&color=17300,298,https://devbr4wam.fdm4.com/prodimg/thumb/1040LIZ.jpg,1040LIZ   DYLAN SMALL TOTE LIZARD   Handbags   Vince Camuto   Both feminine and sculptural  we love the contrasting elements at work in the Dylan Tote from Vince Camuto This soft leather tote has pleating across the front that culminates in a graceful bow with a gleaming metal center Magnetic snap closure  detachable 195 inch shoulder strap Interior has a zippered pocket and three open pockets 15 inch length  1175 inch height  3 inch width   1 Size   ALL Sizes   LIZARD   GREEN,"Both feminine and sculptural  we love the contrasting elements at work in the Dylan Tote from Vince Camuto. This soft leather tote has pleating across the front that culminates in a graceful bow with a gleaming metal center. Magnetic snap closure  detachable 19.5 inch shoulder strap. Interior has a zippered pocket and three open pockets. 15 inch length  11.75 inch height  3 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,LIZARD,GREEN,1 Size,S12,330,Brand|Category
1046BLK,1046BLK,YASMIN SATCHEL BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1046BLK&color=17001,278,https://devbr4wam.fdm4.com/prodimg/thumb/1046BLK.jpg,1046BLK   YASMIN SATCHEL BLACK   Handbags   Vince Camuto   Trend-right and perfectly bold for spring  meet the Yasmin Satchel from Vince Camuto The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front and a zippered  pleated pouch Interior has a zippered pocket and three open pockets Zip closure 15 inch length  10 inch height  35 inch width   1 Size   ALL Sizes   BLACK   Black,"Trend-right and perfectly bold for spring  meet the Yasmin Satchel from Vince Camuto. The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front and a zippered  pleated pouch. Interior has a zippered pocket and three open pockets. Zip closure. 15 inch length  10 inch height  3.5 inch width.  
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,S12,398,Brand|Category
1046BRN,1046BRN,YASMIN SATCHEL CANYON BROWN,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1046BRN&color=17240,278,https://devbr4wam.fdm4.com/prodimg/thumb/1046BRN.jpg,1046BRN   YASMIN SATCHEL CANYON BROWN   Handbags   Vince Camuto   Trend-right and perfectly bold for spring  meet the Yasmin Satchel from Vince Camuto The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front and a zippered  pleated pouch Interior has a zippered pocket and three open pockets Zip closure 15 inch length  10 inch height  35 inch width   1 Size   ALL Sizes   CANYON BROWN   Browns,"Trend-right and perfectly bold for spring  meet the Yasmin Satchel from Vince Camuto. The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front and a zippered  pleated pouch. Interior has a zippered pocket and three open pockets. Zip closure. 15 inch length  10 inch height  3.5 inch width.  
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,CANYON|BROWN,Browns,1 Size,S12,500,Brand|Category
1046GRP,1046GRP,YASMIN SATCHEL GRAPEFRUIT,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1046GRP&color=17800,278,https://devbr4wam.fdm4.com/prodimg/thumb/1046GRP.jpg,1046GRP   YASMIN SATCHEL GRAPEFRUIT   Handbags   Vince Camuto   Trend-right and perfectly bold for spring  meet the Yasmin Satchel from Vince Camuto The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front and a zippered  pleated pouch Interior has a zippered pocket and three open pockets Zip closure 15 inch length  10 inch height  35 inch width   1 Size   ALL Sizes   GRAPEFRUIT   ORANGE,Trend-right and perfectly bold for spring  meet the Yasmin Satchel from Vince Camuto. The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front and a zippered  pleated pouch. Interior has a zippered pocket and three open pockets. Zip closure. 15 inch length  10 inch height  3.5 inch width.  ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,GRAPEFRUIT,ORANGE,1 Size,S12,1250,Brand|Category
1046JAD,1046JAD,YASMIN SATCHEL JADE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1046JAD&color=17340,278,https://devbr4wam.fdm4.com/prodimg/thumb/1046JAD.jpg,1046JAD   YASMIN SATCHEL JADE   Handbags   Vince Camuto   Trend-right and perfectly bold for spring  meet the Yasmin Satchel from Vince Camuto The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front and a zippered  pleated pouch Interior has a zippered pocket and three open pockets Zip closure 15 inch length  10 inch height  35 inch width   1 Size   ALL Sizes   JADE   GREEN,Trend-right and perfectly bold for spring  meet the Yasmin Satchel from Vince Camuto. The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front and a zippered  pleated pouch. Interior has a zippered pocket and three open pockets. Zip closure. 15 inch length  10 inch height  3.5 inch width.  ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,JADE,GREEN,1 Size,S12,1299,Brand|Category
1047BLK,1047BLK,YASMIN SHOULDER BAG BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1047BLK&color=17001,325,https://devbr4wam.fdm4.com/prodimg/thumb/1047BLK.jpg,1047BLK   YASMIN SHOULDER BAG BLACK   Handbags   River's End   Trend-right and perfectly bold for spring  meet the Yasmin Large Satchel from Vince Camuto The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front  and rounded shoulder straps Interior has a zippered pocket and three open pockets 18 inch length  13 inch height  4 inch width   1 Size   ALL Sizes   BLACK   Black,"Trend-right and perfectly bold for spring  meet the Yasmin Large Satchel from Vince Camuto. The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front  and rounded shoulder straps. Interior has a zippered pocket and three open pockets. 18 inch length  13 inch height  4 inch width 
",Brand/River's End | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,,902,Brand|Category
1047BNE,1047BNE,YASMIN SHOULDER BAG BONE,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1047BNE&color=17280,325,https://devbr4wam.fdm4.com/prodimg/thumb/1047BNE.jpg,1047BNE   YASMIN SHOULDER BAG BONE   Handbags   Vince Camuto   Trend-right and perfectly bold for spring  meet the Yasmin Large Satchel from Vince Camuto The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front  and rounded shoulder straps Interior has a zippered pocket and three open pockets 18 inch length  13 inch height  4 inch width   1 Size   ALL Sizes   BONE   Beige,Trend-right and perfectly bold for spring  meet the Yasmin Large Satchel from Vince Camuto. The soft leather satchel shape is highlighted with a row of faceted gold metal studs along the base  buckles at the front  and rounded shoulder straps. Interior has a zippered pocket and three open pockets. 18 inch length  13 inch height  4 inch width ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,BONE,Beige,1 Size,S12,1375,Brand|Category
1050BLK,1050BLK,KIM BUCKET TOTE BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1050BLK&color=17001,298,https://devbr4wam.fdm4.com/prodimg/thumb/1050BLK.jpg,1050BLK   KIM BUCKET TOTE BLACK   Handbags   Vince Camuto   Beautifully decorated with lavish metallic accents  the Kim Bucket bag from Vince Camuto remains an utterly versatile option for the spring season This soft leather bag a rounded shape and rows of covered and exposed metallic studs in a variety of shapes and sizes across the front Magnetic snap closure  interior has a zippered pocket and three open pockets15 inch length  13 inch height  7 inch width   1 Size   ALL Sizes   BLACK   Black,"Beautifully decorated with lavish metallic accents  the Kim Bucket bag from Vince Camuto remains an utterly versatile option for the spring season. This soft leather bag a rounded shape and rows of covered and exposed metallic studs in a variety of shapes and sizes across the front. Magnetic snap closure  interior has a zippered pocket and three open pockets.15 inch length  13 inch height  7 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,S12,238,Brand|Category
1050NAV,1050NAV,KIM BUCKET TOTE NAVY,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1050NAV&color=17410,298,https://devbr4wam.fdm4.com/prodimg/thumb/1050NAV.jpg,1050NAV   KIM BUCKET TOTE NAVY   Handbags   Vince Camuto   Beautifully decorated with lavish metallic accents  the Kim Bucket bag from Vince Camuto remains an utterly versatile option for the spring season This soft leather bag a rounded shape and rows of covered and exposed metallic studs in a variety of shapes and sizes across the front Magnetic snap closure  interior has a zippered pocket and three open pockets15 inch length  13 inch height  7 inch width   1 Size   ALL Sizes   NAVY   Blue,"Beautifully decorated with lavish metallic accents  the Kim Bucket bag from Vince Camuto remains an utterly versatile option for the spring season. This soft leather bag a rounded shape and rows of covered and exposed metallic studs in a variety of shapes and sizes across the front. Magnetic snap closure  interior has a zippered pocket and three open pockets.15 inch length  13 inch height  7 inch width. 
",Brand/Vince Camuto | Category/Handbags,Vince Camuto,NAVY,Blue,1 Size,S12,70,Brand|Category
1055BLK,1055BLK,PHOEBE SATCHEL BLACK,https://devbr4wam.fdm4.com/cgi-bin/br4wamw//wam_tmpl/catalog_product.p?site=BR4_B2C&layout=BaseB2C&page=catalog_product&product=1055BLK&color=17001,325,https://devbr4wam.fdm4.com/prodimg/thumb/1055BLK.jpg,1055BLK   PHOEBE SATCHEL BLACK   Handbags   Vince Camuto   The fashion-forward Phoebe Satchel from Vince Camuto is the perfect incarnation of the athletic trend that's everywhere for spring This bold leather satchel has a structured shape punctuated with snakeskin printed stripes down the front that are trimmed with a pop of vibrant color Rounded leather handles  detachable 17 inch shoulder strap  zipper closure Interior has a zippered pocket and three open pockets 195 inch length  13 inch height  475 inch width   1 Size   ALL Sizes   BLACK   Black,The fashion-forward Phoebe Satchel from Vince Camuto is the perfect incarnation of the athletic trend that's everywhere for spring. This bold leather satchel has a structured shape punctuated with snakeskin printed stripes down the front that are trimmed with a pop of vibrant color. Rounded leather handles  detachable 17 inch shoulder strap  zipper closure. Interior has a zippered pocket and three open pockets. 19.5 inch length  13 inch height  4.75 inch width. ,Brand/Vince Camuto | Category/Handbags,Vince Camuto,BLACK,Black,1 Size,S12,416,Brand|Category
